GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,2010,2010,Lower-middle-income,,LKA,Sri Lanka,,AGE5-9,5-9 years,,MLE,Male,,,,,,,,65.33058613,65.33059,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,2010,2010,Lower-middle-income,,LKA,Sri Lanka,,AGE75-79,75-79 years,,MLE,Male,,,,,,,,9.212580011,9.21258,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,2010,2010,Lower-middle-income,,LKA,Sri Lanka,,AGE80-84,80-84 years,,MLE,Male,,,,,,,,7.225045486,7.22505,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,2010,2010,Lower-middle-income,,LKA,Sri Lanka,,AGE85PLUS,85+ years,,MLE,Male,,,,,,,,5.532306906,5.53231,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,LKA,Sri Lanka,,AGELT1,<1 year,,MLE,Male,,,,,,,,73.04675654,73.04676,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,LKA,Sri Lanka,,AGE65-69,65-69 years,,MLE,Male,,,,,,,,15.06878087,15.06878,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,LKA,Sri Lanka,,AGE70-74,70-74 years,,MLE,Male,,,,,,,,11.63743312,11.63743,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,LKA,Sri Lanka,,AGE75-79,75-79 years,,MLE,Male,,,,,,,,9.074190423,9.07419,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,LKA,Sri Lanka,,AGE80-84,80-84 years,,MLE,Male,,,,,,,,7.232156774,7.23216,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,WB_LMI,2005,2005,Lower-middle-income,,LKA,Sri Lanka,,AGE35-39,35-39 years,,FMLE,Female,,,,,,,,43.69350046,43.69350,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,WB_LMI,2005,2005,Lower-middle-income,,LKA,Sri Lanka,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,39.09631033,39.09631,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,WB_LMI,2005,2005,Lower-middle-income,,LKA,Sri Lanka,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,34.51630505,34.51631,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,2010,2010,Lower-middle-income,,LKA,Sri Lanka,,AGE15-19,15-19  years,,FMLE,Female,,,,,,,,63.3144362,63.31444,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,2000,2000,Lower-middle-income,,LKA,Sri Lanka,,AGE40-44,40-44 years,,FMLE,Female,,,,,,,,39.25205285,39.25205,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,2000,2000,Lower-middle-income,,LKA,Sri Lanka,,AGE45-49,45-49 years,,FMLE,Female,,,,,,,,34.55435679,34.55436,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,2000,2000,Lower-middle-income,,LKA,Sri Lanka,,AGE50-54,50-54 years,,FMLE,Female,,,,,,,,29.97800984,29.97801,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,2000,2000,Lower-middle-income,,LKA,Sri Lanka,,AGE55-59,55-59 years,,FMLE,Female,,,,,,,,25.53668112,25.53668,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,WB_LMI,2005,2005,Lower-middle-income,,LKA,Sri Lanka,,AGE30-34,30-34 years,,FMLE,Female,,,,,,,,48.31766355,48.31766,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,2010,2010,Lower-middle-income,,LKA,Sri Lanka,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,58.66076103,58.66076,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,2010,2010,Lower-middle-income,,LKA,Sri Lanka,,AGE25-29,25-29 years,,FMLE,Female,,,,,,,,54.07760313,54.07760,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,2010,2010,Lower-middle-income,,LKA,Sri Lanka,,AGE30-34,30-34 years,,FMLE,Female,,,,,,,,49.4013105,49.40131,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,2010,2010,Lower-middle-income,,LKA,Sri Lanka,,AGE35-39,35-39 years,,FMLE,Female,,,,,,,,44.67571974,44.67572,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,2000,2000,Lower-middle-income,,LKA,Sri Lanka,,AGE65-69,65-69 years,,BTSX,Both sexes,,,,,,,,15.95577515,15.95578,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,LKA,Sri Lanka,,AGE35-39,35-39 years,,BTSX,Both sexes,,,,,,,,43.05174242,43.05174,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,LKA,Sri Lanka,,AGE40-44,40-44 years,,BTSX,Both sexes,,,,,,,,38.30445824,38.30446,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,LKA,Sri Lanka,,AGE45-49,45-49 years,,BTSX,Both sexes,,,,,,,,33.63573088,33.63573,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,LKA,Sri Lanka,,AGE50-54,50-54 years,,BTSX,Both sexes,,,,,,,,29.13679695,29.13680,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,WB_LMI,2019,2019,Lower-middle-income,,LKA,Sri Lanka,,AGE20-24,20-24 years,,BTSX,Both sexes,,,,,,,,57.71985252,57.71985,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,WB_LMI,2019,2019,Lower-middle-income,,LKA,Sri Lanka,,AGE25-29,25-29 years,,BTSX,Both sexes,,,,,,,,52.95705575,52.95706,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,WB_LMI,2019,2019,Lower-middle-income,,LKA,Sri Lanka,,AGE30-34,30-34 years,,BTSX,Both sexes,,,,,,,,48.16392121,48.16392,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,WB_LMI,2019,2019,Lower-middle-income,,LKA,Sri Lanka,,AGE35-39,35-39 years,,BTSX,Both sexes,,,,,,,,43.36298815,43.36299,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,2000,2000,Lower-middle-income,,LKA,Sri Lanka,,AGE70-74,70-74 years,,BTSX,Both sexes,,,,,,,,12.73869206,12.73869,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,2000,2000,Lower-middle-income,,LKA,Sri Lanka,,AGE75-79,75-79 years,,BTSX,Both sexes,,,,,,,,10.08280409,10.08280,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,2000,2000,Lower-middle-income,,LKA,Sri Lanka,,AGE80-84,80-84 years,,BTSX,Both sexes,,,,,,,,7.461570535,7.46157,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,WB_LMI,2005,2005,Lower-middle-income,,LKA,Sri Lanka,,AGE55-59,55-59 years,,BTSX,Both sexes,,,,,,,,23.75727507,23.75728,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,WB_LMI,2005,2005,Lower-middle-income,,LKA,Sri Lanka,,AGE60-64,60-64 years,,BTSX,Both sexes,,,,,,,,19.80434552,19.80435,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,WB_LMI,2005,2005,Lower-middle-income,,LKA,Sri Lanka,,AGE65-69,65-69 years,,BTSX,Both sexes,,,,,,,,16.0503224,16.05032,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,WB_LMI,2005,2005,Lower-middle-income,,LKA,Sri Lanka,,AGE70-74,70-74 years,,BTSX,Both sexes,,,,,,,,12.73697218,12.73697,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,2010,2010,Lower-middle-income,,LKA,Sri Lanka,,AGE45-49,45-49 years,,BTSX,Both sexes,,,,,,,,32.53225809,32.53226,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,2010,2010,Lower-middle-income,,LKA,Sri Lanka,,AGE50-54,50-54 years,,BTSX,Both sexes,,,,,,,,28.21231309,28.21231,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,2010,2010,Lower-middle-income,,LKA,Sri Lanka,,AGE55-59,55-59 years,,BTSX,Both sexes,,,,,,,,24.01789357,24.01789,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,WB_LMI,2010,2010,Lower-middle-income,,LKA,Sri Lanka,,AGE60-64,60-64 years,,BTSX,Both sexes,,,,,,,,20.02560718,20.02561,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,LKA,Sri Lanka,,AGE30-34,30-34 years,,BTSX,Both sexes,,,,,,,,47.81749373,47.81749,,,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,,2019,2019,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,588.2 [353.7-919.0],588.24630,353.65060,919.03190,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,613.9 [417.9-867.6],613.93870,417.89920,867.60470,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,395.2 [263.2-560.5],395.16800,263.17780,560.48080,,,
CHILDMORT_MORTALITY_10TO14,Mortality rate among children ages 10 to 14 years (per 1000 children aged 10),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5668,PUBLISHED,Published,,1995,1995,,SEAR,South-East Asia,,,1995,1995,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,2.5 [2.4-2.6],2.49905,2.40261,2.59540,,,
CHILDMORT_MORTALITY_10TO14,Mortality rate among children ages 10 to 14 years (per 1000 children aged 10),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5668,PUBLISHED,Published,,1996,1996,,SEAR,South-East Asia,,,1996,1996,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,2.46 [2.36-2.55],2.45665,2.36431,2.54971,,,
CHILDMORT_MORTALITY_10TO14,Mortality rate among children ages 10 to 14 years (per 1000 children aged 10),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5668,PUBLISHED,Published,,1997,1997,,SEAR,South-East Asia,,,1997,1997,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,2.42 [2.33-2.51],2.42009,2.32833,2.51185,,,
CHILDMORT_MORTALITY_10TO14,Mortality rate among children ages 10 to 14 years (per 1000 children aged 10),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5668,PUBLISHED,Published,,1998,1998,,SEAR,South-East Asia,,,1998,1998,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,2.38 [2.29-2.47],2.37648,2.28620,2.46898,,,
CHILDMORT_MORTALITY_10TO14,Mortality rate among children ages 10 to 14 years (per 1000 children aged 10),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5668,PUBLISHED,Published,,1999,1999,,SEAR,South-East Asia,,,1999,1999,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,2.32 [2.23-2.41],2.32029,2.23282,2.40863,,,
CHILDMORT_MORTALITY_10TO14,Mortality rate among children ages 10 to 14 years (per 1000 children aged 10),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5668,PUBLISHED,Published,,2012,2012,,SEAR,South-East Asia,,,2012,2012,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,1.59 [1.51-1.68],1.59461,1.51472,1.67611,,,
CHILDMORT_MORTALITY_10TO14,Mortality rate among children ages 10 to 14 years (per 1000 children aged 10),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5668,PUBLISHED,Published,,2013,2013,,SEAR,South-East Asia,,,2013,2013,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,1.45 [1.36-1.54],1.45198,1.36474,1.54019,,,
CHILDMORT_MORTALITY_10TO14,Mortality rate among children ages 10 to 14 years (per 1000 children aged 10),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5668,PUBLISHED,Published,,2014,2014,,SEAR,South-East Asia,,,2014,2014,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,1.31 [1.21-1.42],1.31485,1.21314,1.41771,,,
CHILDMORT_MORTALITY_10TO14,Mortality rate among children ages 10 to 14 years (per 1000 children aged 10),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5668,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,,2015,2015,,,LKA,Sri Lanka,,,,,BTSX,Both sexes,,,,,,,,1.2 [1.07-1.32],1.19573,1.07378,1.32177,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1958,1958,,SEAR,South-East Asia,,,1958,1958,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,102.71 [100.6-104.82],102.70786,100.60284,104.82280,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,LKA,Sri Lanka,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,75.04953947,75.04954,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,LKA,Sri Lanka,,AGE10-14,10-14 years,,FMLE,Female,,,,,,,,70.11984976,70.11985,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,LKA,Sri Lanka,,AGE15-19,15-19  years,,FMLE,Female,,,,,,,,65.19110919,65.19111,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2015,2015,,SEAR,South-East Asia,,WB_LMI,2015,2015,Lower-middle-income,,LKA,Sri Lanka,,AGE20-24,20-24 years,,FMLE,Female,,,,,,,,60.33895645,60.33896,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,WB_LMI,2019,2019,Lower-middle-income,,LKA,Sri Lanka,,AGELT1,<1 year,,FMLE,Female,,,,,,,,79.81407346,79.81407,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,WB_LMI,2019,2019,Lower-middle-income,,LKA,Sri Lanka,,AGE1-4,1-4 years,,FMLE,Female,,,,,,,,79.24836007,79.24836,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,WB_LMI,2019,2019,Lower-middle-income,,LKA,Sri Lanka,,AGE5-9,5-9 years,,FMLE,Female,,,,,,,,75.32574099,75.32574,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,WB_LMI,2019,2019,Lower-middle-income,,LKA,Sri Lanka,,AGE10-14,10-14 years,,FMLE,Female,,,,,,,,70.37705561,70.37706,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,WB_LMI,2019,2019,Lower-middle-income,,LKA,Sri Lanka,,AGE80-84,80-84 years,,FMLE,Female,,,,,,,,8.252187536,8.25219,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2019,2019,,SEAR,South-East Asia,,WB_LMI,2019,2019,Lower-middle-income,,LKA,Sri Lanka,,AGE85PLUS,85+ years,,FMLE,Female,,,,,,,,6.230971446,6.23097,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,2000,2000,Lower-middle-income,,LKA,Sri Lanka,,AGELT1,<1 year,,BTSX,Both sexes,,,,,,,,71.89226985,71.89227,,,,,
LIFE_0000000035,ex - expectation of life at age x,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/35,PUBLISHED,Published,,2000,2000,,SEAR,South-East Asia,,WB_LMI,2000,2000,Lower-middle-income,,LKA,Sri Lanka,,AGE1-4,1-4 years,,BTSX,Both sexes,,,,,,,,71.95939446,71.95939,,,,,
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/78,PUBLISHED,Published,,2005,2005,,SEAR,South-East Asia,,,2005,2005,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,694.4 [494.6-939.8],694.42070,494.63190,939.80910,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2009,2009,,SEAR,South-East Asia,,,2009,2009,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,19.81 [19.3-20.34],19.81203,19.29656,20.33555,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2010,2010,,SEAR,South-East Asia,,,2010,2010,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,10.11 [9.85-10.38],10.11234,9.84959,10.38149,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,2011,2011,,SEAR,South-East Asia,,,2011,2011,,,LKA,Sri Lanka,,,,,FMLE,Female,,,,,,,,9.71 [9.46-9.95],9.70647,9.45981,9.95159,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1954,1954,,SEAR,South-East Asia,,,1954,1954,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,128.98 [121.43-136.94],128.98179,121.43031,136.93571,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1955,1955,,SEAR,South-East Asia,,,1955,1955,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,125.8 [120.53-131.17],125.79784,120.53337,131.17434,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1956,1956,,SEAR,South-East Asia,,,1956,1956,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,121.54 [117.97-125.15],121.54332,117.96871,125.15254,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1957,1957,,SEAR,South-East Asia,,,1957,1957,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,116.2 [113.61-118.79],116.19514,113.60517,118.78980,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1971,1971,,SEAR,South-East Asia,,,1971,1971,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,73.13 [69.69-76.75],73.12888,69.69454,76.75426,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1972,1972,,SEAR,South-East Asia,,,1972,1972,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,72.34 [68.64-76.15],72.34127,68.63626,76.14970,,,
MDG_0000000007,Under-five mortality rate (per 1000 live births) (SDG 3.2.1),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/7,PUBLISHED,Published,,1973,1973,,SEAR,South-East Asia,,,1973,1973,,,LKA,Sri Lanka,,,,,MLE,Male,,,,,,,,71.37 [67.67-75.13],71.37453,67.67468,75.13012,,,
